year,month,site,quadrat,subsample,shootdensity,leafnumber,leaflength,leafwidth,epiphyteload,totalleafarea,epiphyteload/totalleafarea,egg-LASP,egg-PHTA,egg-UNWH,egg-HECR,egg-UN1,egg-UN2,egg-UNGR,egg-UNYR,hydroidUN,PHTA,LISP,ALCA,LAspp,HECR,mollusc1,IDRE,TAspp,isopodUN1,CACA,caprellidUN1,AMLA,gammaridUN1,gammaridUN2,HEspp,HEOR,copepodUN,crabUN,crustaceanUN2,PLBI,polychaetePH,polychaeteUN1,spaghettiUN,polychaeteUN2,nemerteanTE,nemerteanUNGR,nemerteanUN1,nemerteanUN2,flatwormUN1,flatwormUN2,EPPR,CLCA,tunicateUN,musselUN,jingleshellUN,limpetUN,barnacleUN,clamUN,bryozoanUN,mysidUN,scalewormUN,cowrieUN,cumaceaUN,ostracodUN,shrimpUN,nematodeUN
2014,apr,Westside,1,,,2,7.04,0.24,0.0464,8.308,0.005584978,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,0,0,0,,,,0,0,,0,0,0,0,,,,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,2,,,3,22.87,0.37,0.0598,22.98,0.002602263,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,2,0,0,0,,,,0,0,,1,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,3,,,4,22.6,0.48,0.0361,43.978,0.000820865,2,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,4,,,4,18.4,0.36,0.009,29.348,0.000306665,0,0,0,0,0,,0,0,0,0,0,0,2,0,,0,0,,1,0,0,0,,,,0,0,,0,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,5,,,4,14.68,0.37,0.0039,21.798,0.000178915,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,,1,0,0,2,,,,0,0,,0,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,6,,,5,18.3,0.38,0.0808,31.876,0.002534822,0,0,0,0,0,,0,0,0,0,0,0,3,0,,0,0,,1,0,0,1,,,,0,0,,1,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,7,,,4,10.77,0.31,0.0201,12.284,0.001636275,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,1,0,0,2,,,,0,0,,0,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,8,,,3,10.7,0.32,0.0116,12.65,0.000916996,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,,,0,0,,1,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,9,,,5,18.8,0.41,0.0229,31.534,0.0007262,0,0,0,0,0,,0,0,0,0,0,0,2,0,,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,10,,,3,20.6,0.41,0.0734,30.572,0.00240089,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,,1,0,0,2,,,,0,0,,0,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,11,,,5,19.91,0.49,0.0127,35.508,0.000357666,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,1,,,,0,0,,0,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,12,,,3,18.63,0.58,0.0076,32.296,0.000235323,1,0,0,0,0,,0,0,0,0,0,0,2,0,,0,0,,0,0,0,1,,,,0,0,,0,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2014,apr,Westside,13,,,3,14.06,0.38,0.0023,17.808,0.000129155,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,3,,,,0,0,,0,4,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,14,,,3,23.8,0.45,0.0083,37.518,0.000221227,0,0,0,0,0,,0,0,0,0,0,0,4,0,,0,1,,0,0,0,0,,,,0,0,,1,0,0,0,,,,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,apr,Westside,15,,,3,12.37,0.32,0.004,17.94,0.000222965,0,0,0,0,0,,0,0,0,0,0,0,1,0,,0,0,,0,0,2,1,,,,0,0,,0,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Doran,2,1,138,6,14.69,0.39,0.0337,8.446,0.003990054,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,2,,,,0,0,,3,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Doran,2,2,138,4,10.6,0.42,0.0009,10.99,8.18926E-05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,4,,,,0,0,,1,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Doran,2,3,138,4,26.69,0.29,0.0091,5.734,0.001587025,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,,,,0,0,,0,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Doran,3,1,1,4,37,0.38,0.128,13.368,0.009575105,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,12,0,0,0,,,,0,0,,10,0,0,0,,,,20,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Doran,3,2,1,5,49.3,0.4,0.0723,14.568,0.004962932,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,1,,,,0,0,,3,0,0,0,,,,6,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Doran,3,3,1,6,50.29,0.56,0.3036,52.398,0.005794114,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,1,,,,0,0,,27,0,0,0,,,,9,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2014,may,Doran,4,1,26,4,47.69,0.34,0.0597,14.274,0.00418243,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,22,0,0,0,,,,5,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Doran,4,2,26,4,76.16,0.32,0.277,22.28,0.012432675,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,5,0,0,2,,,,0,0,,15,0,0,0,,,,7,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Doran,4,3,26,5,44.76,0.36,0.1559,16.086,0.009691657,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,7,0,0,6,,,,0,0,,12,0,0,0,,,,9,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
2014,may,Doran,5,1,49,4,37,0.55,0.0162,47.038,0.000344402,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,,11,0,0,0,,,,0,0,,4,0,0,0,,,,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Doran,5,2,49,5,49.49,0.33,0.0512,18.606,0.0027518,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,14,0,0,0,,,,2,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Doran,5,3,49,8,80.73,0.26,0.1961,9.242,0.021218351,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,,,,0,0,,12,1,0,0,,,,4,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,1,1,27,6,42.57,0.62,0.0459,105.882,0.000433501,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,,,,0,0,,11,0,0,0,,,,2,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,1,2,27,5,47.94,0.61,0.0106,97.056,0.000109215,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,,,,0,0,,5,0,0,0,,,,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,1,3,27,7,51.22,0.71,0.0363,25.5,0.001423529,2,0,1,0,0,,0,0,0,0,0,0,3,0,0,0,0,,1,0,0,0,,,,0,0,,15,0,0,0,,,,2,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,2,1,84,6,28.25,0.52,0.0341,38.328,0.000889689,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,4,0,0,0,,,,5,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,2,2,84,7,28.3,0.53,0.0629,53.8,0.001169145,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,,1,0,0,0,,,,0,0,,2,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,2,3,84,4,18.31,0.31,0.0867,28.3,0.003063604,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,,,,0,0,,5,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,3,1,38,7,59.47,0.75,0.1007,171.712,0.000586447,1,0,1,0,0,,0,0,0,0,0,1,3,0,0,0,0,,0,0,0,3,,,,0,0,,15,0,0,0,,,,4,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,3,2,38,9,43.99,0.74,0.0421,48.07,0.000875806,0,0,4,0,0,,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,1,,,,0,0,,16,0,0,0,,,,7,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,3,3,38,7,37.09,0.56,0.0326,60.546,0.000538434,0,0,8,0,0,,0,0,0,0,0,0,2,0,0,0,0,,1,0,0,0,,,,0,0,,13,0,0,0,,,,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,4,1,59,6,93.8,0.62,0.0654,103.194,0.000633758,3,0,0,0,0,,0,0,0,0,0,0,6,0,0,0,0,,2,0,0,2,,,,0,0,,12,1,0,0,,,,4,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,4,2,59,3,25.5,0.47,0.0077,37.75,0.000203974,0,0,0,0,0,,0,0,0,0,0,0,7,0,0,0,0,,1,0,0,0,,,,0,0,,3,0,0,0,,,,3,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,4,3,59,4,19,0.41,0.0255,33.646,0.000757891,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,,5,0,0,0,,,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,5,1,49,5,32.56,0.65,0.0761,76.156,0.000999265,0,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,,1,0,0,1,,,,0,0,,3,0,0,0,,,,4,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,5,2,49,8,47.69,0.64,0.1959,112.172,0.001746425,0,0,4,0,0,,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,,,,0,0,,7,0,0,0,,,,6,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,may,Westside,5,3,49,4,41.64,0.65,0.0513,73.028,0.00070247,0,0,0,0,0,,0,0,0,0,0,0,5,0,1,0,0,,1,0,0,1,,,,0,0,,12,0,0,0,,,,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,1,1,11,4,29.11,0.54,0.0069,89.518,7.70795E-05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,1,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,1,2,11,6,61.08,0.62,0.0347,236.774,0.000146553,1,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,,0,0,0,0,,,,0,0,,2,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,1,3,11,,,,0.5894,59.06,0.009979682,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,18,,0,0,0,0,,,,0,0,,1,0,0,0,,0,5,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,2,1,33,6,59.53,0.65,0.1183,308.518,0.000383446,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,,,,0,0,,6,0,1,0,,1,4,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,2,2,33,2,44.38,0.37,0.0238,45.712,0.000520651,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,,,,0,0,,1,0,0,0,,0,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,2,3,33,4,28.14,0.3,0.0166,47.392,0.00035027,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,,19,0,0,0,,,,0,0,,1,0,0,0,,0,1,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,3,1,93,6,77.75,0.6,0.0145,279.14,5.19453E-05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,4,0,0,0,,,,0,0,,1,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,3,2,93,4,77.73,0.51,0.0331,177.068,0.000186934,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,7,0,0,0,,,,0,0,,7,0,0,0,,0,2,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,3,3,93,5,58,0.51,0.0181,196.152,9.22754E-05,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,,9,0,0,0,,,,0,0,,5,0,0,0,,0,4,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,4,1,30,9,45.5,0.64,0.0742,242.374,0.000306138,9,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,1,,,,0,0,,8,0,0,0,,0,3,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,4,2,30,7,48.79,0.66,1.2561,245.57,0.005115038,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,,,,0,1,,9,0,0,0,,0,3,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,4,3,30,3,20.81,0.315,0.0007,26.172,2.67461E-05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,5,1,23,9,65.74,0.73,0.1124,417.964,0.000268923,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,,16,0,0,0,,,,0,0,,10,0,0,0,,0,9,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,5,2,23,6,63.77,0.8,0.1381,369.224,0.000374028,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,,5,0,0,0,,,,0,0,,0,0,0,0,,0,2,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Doran,5,3,23,5,61.135,0.63,0.447,194.32,0.002300329,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,,2,0,0,0,,,,0,0,,16,0,0,0,,0,4,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,1,1,34,4,18.5,0.325,0.01,28.33,0.000352983,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,1,2,34,3,24.98,0.405,0.0264,38.004,0.000694664,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,,,,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,1,3,34,4,25.275,0.35,0.0127,34.244,0.000370868,2,0,0,0,0,,0,0,0,0,0,0,3,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,2,1,44,7,22.52,0.435,0.0467,74.528,0.00062661,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,,,,0,0,,2,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,2,2,44,3,6.595,0.45,0.0022,11.918,0.000184595,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,2,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,2,3,44,4,25.565,0.495,0.0101,43.776,0.00023072,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,3,1,51,3,22.535,0.305,0.1445,34.844,0.004147055,3,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,1,,,,0,0,,3,0,0,0,,0,1,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,3,2,51,4,19.275,0.33,0.0014,26.25,5.33333E-05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,3,3,51,4,17.86,0.27,0.0109,20.682,0.000527028,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,4,1,49,4,28.96,0.315,0.0067,35.572,0.00018835,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2014,jun,Westside,4,2,49,3,9.31,0.26,0.0419,14.746,0.002841449,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,1,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,4,3,49,5,29.68,0.445,0.0022,77.15,2.85159E-05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,5,1,110,4,26.27,0.455,0.0112,78.612,0.000142472,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,1,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jun,Westside,5,2,110,4,22.28,0.335,0.0154,32.732,0.000470488,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,1,0,0,0,,0,1,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2014,jun,Westside,5,3,110,3,18.115,0.315,0.0038,24.628,0.000154296,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,0,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2014,jul,Westside,1,1,135,5,48.5,0.67,0.02,180.184,0.000110998,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,3,1,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,1,2,135,4,52.3,0.545,0.0236,151.126,0.000156161,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,5,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,1,3,135,4,54.2,0.495,0.0054,152.432,3.54256E-05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,2,1,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,2,1,62,3,11.6,0.265,-0.0029,14.25,-0.000203509,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,2,2,62,4,24.4,0.465,0.0235,55.426,0.000423989,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,2,3,62,5,17.4,0.61,0.0754,227.778,0.000331024,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,,0,0,8,0,0,0,0,2,1,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,3,1,10,5,26.7,0.53,0.0101,0,#DIV/0!,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,3,2,10,5,45.3,0.705,0.131,224.55,0.000583389,0,0,0,0,0,,0,0,0,5,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,,0,0,4,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,3,3,10,7,43.1,0.615,0.0441,213.322,0.00020673,0,0,0,0,0,,0,0,0,3,0,0,2,0,0,0,1,0,2,0,0,2,0,0,0,,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,4,1,181,5,48.9,0.45,0.0135,119.09,0.00011336,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,4,2,181,4,45.7,0.41,-0.0069,85.114,-8.10677E-05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,4,3,181,4,40.2,0.39,0.0119,86.042,0.000138305,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,3,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,1,1,189,3,41.7,0.415,0.0192,84.314,0.00022772,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,5,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,1,2,189,5,14.8,0.48,0.1414,54.568,0.002591262,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,,0,0,8,0,0,0,0,0,1,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,1,3,189,4,18.6,0.37,0.1048,23.554,0.00444935,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,0,0,1,2,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,5,1,18,3,49.2,0.595,0.0116,176.41,6.57559E-05,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,5,2,18,5,70.9,0.65,0.0831,318.178,0.000261175,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Westside,5,3,18,6,32.8,0.455,0.0118,87.72,0.000134519,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,2,1,100,6,77.1,0.595,0.1384,368.552,0.000375524,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,17,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,2,2,100,5,58.1,0.57,0.0688,232.382,0.000296064,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,2,3,100,4,36.1,0.44,0.009,83.884,0.000107291,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,3,1,81,3,49.2,0.52,0.0122,131.964,9.24495E-05,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,3,2,81,3,33.4,0.575,0.0641,96.194,0.000666362,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,0,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2014,jul,Doran,3,3,81,3,19,0.41,0.0086,33.574,0.000256151,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
